Strain,Condition,Time,OD600
EC-244,+met,19.7979797979798,1.7900698415631175
EC-244,+met,20.0,1.6572071136753603
EC-244,-met,0.0,0.029216458599981024
EC-244,-met,0.20202020202020202,0.07419819710927371
EC-244,-met,0.40404040404040403,0.01501695340124283
EC-244,-met,0.6060606060606061,0.14580028758009375
EC-244,-met,0.8080808080808081,0.12771019903772055
EC-244,-met,1.0101010101010102,0.10560138321716168
EC-244,-met,1.2121212121212122,0.058449702368296316
EC-244,-met,1.4141414141414141,0.13542055683594634
EC-244,-met,1.6161616161616161,-0.03568734509965424
EC-244,-met,1.8181818181818181,0.06506082436459296
EC-244,-met,2.0202020202020203,0.12185171575386551
EC-244,-met,2.2222222222222223,0.14766355525362757
EC-244,-met,2.4242424242424243,0.11245967165051725
EC-244,-met,2.6262626262626263,0.11454692469400087
EC-244,-met,2.8282828282828283,0.2237603241259673
EC-244,-met,3.0303030303030303,0.24517605738247444
EC-244,-met,3.2323232323232323,0.06779386286908475
EC-244,-met,3.4343434343434343,0.13854683512956595
EC-244,-met,3.6363636363636362,0.18705998045843325
EC-244,-met,3.8383838383838382,0.2547063741023706
EC-244,-met,4.040404040404041,0.16261263640344026
EC-244,-met,4.242424242424242,0.15300549335174102
EC-244,-met,4.444444444444445,0.25166649463067176
EC-244,-met,4.646464646464646,0.22502608457495057
EC-244,-met,4.848484848484849,0.24712484549769484
EC-244,-met,5.05050505050505,0.29416685009622795
EC-244,-met,5.252525252525253,0.19801416318976445
EC-244,-met,5.454545454545454,0.25814037184447225
EC-244,-met,5.656565656565657,0.3097298447104664
EC-244,-met,5.858585858585858,0.40102132096456894
EC-244,-met,6.0606060606060606,0.2606203122421252
EC-244,-met,6.262626262626262,0.22769587616154138
EC-244,-met,6.4646464646464645,0.3085482498341155
EC-244,-met,6.666666666666667,0.3186554716786829
EC-244,-met,6.8686868686868685,0.4072685852428555
EC-244,-met,7.070707070707071,0.3593194512850336
EC-244,-met,7.2727272727272725,0.3294562723362625
EC-244,-met,7.474747474747475,0.2540912009410989
EC-244,-met,7.6767676767676765,0.4467755504792029
EC-244,-met,7.878787878787879,0.3255413179373024
EC-244,-met,8.080808080808081,0.2933489294581163
EC-244,-met,8.282828282828282,0.40146063719935454
EC-244,-met,8.484848484848484,0.35541517974106773
EC-244,-met,8.686868686868687,0.3086755763094114
EC-244,-met,8.88888888888889,0.3327020326825781
EC-244,-met,9.09090909090909,0.37694910500071943
EC-244,-met,9.292929292929292,0.35007119476608456
EC-244,-met,9.494949494949495,0.5188105873369351
EC-244,-met,9.696969696969697,0.3377247414461699
EC-244,-met,9.8989898989899,0.32101838901590946
EC-244,-met,10.1010101010101,0.3253733009681084
EC-244,-met,10.303030303030303,0.4386871821028017
EC-244,-met,10.505050505050505,0.37813195692241247
EC-244,-met,10.707070707070708,0.4848123393128222
EC-244,-met,10.909090909090908,0.3759964766044243
EC-244,-met,11.11111111111111,0.3664633224643492
EC-244,-met,11.313131313131313,0.42839270334402685
EC-244,-met,11.515151515151516,0.26684930232024145
EC-244,-met,11.717171717171716,0.4245681409198602
EC-244,-met,11.919191919191919,0.3689674733497465
EC-244,-met,12.121212121212121,0.3947341677342596
EC-244,-met,12.323232323232324,0.4193249532143899
EC-244,-met,12.525252525252524,0.48051929157763895
EC-244,-met,12.727272727272727,0.3531717192434498
EC-244,-met,12.929292929292929,0.34448098917153064
EC-244,-met,13.131313131313131,0.46642642998994094
EC-244,-met,13.333333333333334,0.373131841659483
EC-244,-met,13.535353535353535,0.32979052428530026
EC-244,-met,13.737373737373737,0.37363537575173694
EC-244,-met,13.93939393939394,0.3752224707065057
EC-244,-met,14.141414141414142,0.2926057190660251
EC-244,-met,14.343434343434343,0.370896592641656
EC-244,-met,14.545454545454545,0.35226530252744426
EC-244,-met,14.747474747474747,0.41282742543438095
EC-244,-met,14.94949494949495,0.3711956702780722
EC-244,-met,15.15151515151515,0.40312320009277636
EC-244,-met,15.353535353535353,0.31291372592112904
EC-244,-met,15.555555555555555,0.41475800375149413
EC-244,-met,15.757575757575758,0.41043808676234633
EC-244,-met,15.959595959595958,0.3821126901356216
EC-244,-met,16.161616161616163,0.3475830828046438
EC-244,-met,16.363636363636363,0.3275808361932811
EC-244,-met,16.565656565656564,0.39323917368351735
EC-244,-met,16.767676767676768,0.5030243764425224
EC-244,-met,16.96969696969697,0.38534860469207277
EC-244,-met,17.171717171717173,0.36324847470666194
EC-244,-met,17.373737373737374,0.40295868326969886
EC-244,-met,17.575757575757574,0.407149779171196
EC-244,-met,17.77777777777778,0.43815215628306214
EC-244,-met,17.97979797979798,0.358067825205831
EC-244,-met,18.18181818181818,0.42324479808955
EC-244,-met,18.383838383838384,0.35085075454972997
EC-244,-met,18.585858585858585,0.34438771151295605
EC-244,-met,18.78787878787879,0.4025052261597537
EC-244,-met,18.98989898989899,0.3295640133186662
EC-244,-met,19.19191919191919,0.426306926925772
EC-244,-met,19.393939393939394,0.38272396195172453
EC-244,-met,19.595959595959595,0.29886089907784147
EC-244,-met,19.7979797979798,0.3819958833986733
EC-244,-met,20.0,0.38226194227629307
BW25113,+ade,0.0,-0.04296714425036473
BW25113,+ade,0.20202020202020202,0.006437338011863296
BW25113,+ade,0.40404040404040403,0.07204424959622638
BW25113,+ade,0.6060606060606061,0.13611889974265784
BW25113,+ade,0.8080808080808081,0.08738683264526245
BW25113,+ade,1.0101010101010102,0.04507436543074491
BW25113,+ade,1.2121212121212122,0.11288140131630096
BW25113,+ade,1.4141414141414141,0.1305033538300192
BW25113,+ade,1.6161616161616161,0.15203120909672072
BW25113,+ade,1.8181818181818181,0.13548832748738374
BW25113,+ade,2.0202020202020203,0.10303902136081493
BW25113,+ade,2.2222222222222223,0.10065017140140783
BW25113,+ade,2.4242424242424243,0.17194178636773136
BW25113,+ade,2.6262626262626263,0.11629683389405973
BW25113,+ade,2.8282828282828283,0.19039998235584413
BW25113,+ade,3.0303030303030303,0.2105849446669738
BW25113,+ade,3.2323232323232323,0.18838547786502716
BW25113,+ade,3.4343434343434343,0.10191767584014691
BW25113,+ade,3.6363636363636362,0.29721354176531806
BW25113,+ade,3.8383838383838382,0.31471964115341594
BW25113,+ade,4.040404040404041,0.22928537729216436
BW25113,+ade,4.242424242424242,0.2950538166222316
BW25113,+ade,4.444444444444445,0.4205514764367185
BW25113,+ade,4.646464646464646,0.44361246806056454
BW25113,+ade,4.848484848484849,0.44227780285399465
BW25113,+ade,5.05050505050505,0.44605478393649856
BW25113,+ade,5.252525252525253,0.5449814833893124
BW25113,+ade,5.454545454545454,0.5567026979578541
BW25113,+ade,5.656565656565657,0.6317665381665859
BW25113,+ade,5.858585858585858,0.6347191099130065
BW25113,+ade,6.0606060606060606,0.7049275756550728
BW25113,+ade,6.262626262626262,0.668549753597965
BW25113,+ade,6.4646464646464645,0.7163690970785568
BW25113,+ade,6.666666666666667,0.7611815470322485
BW25113,+ade,6.8686868686868685,0.8373463661412507
BW25113,+ade,7.070707070707071,0.9387295391072996
BW25113,+ade,7.2727272727272725,1.0325713026642347
BW25113,+ade,7.474747474747475,1.010291740597679
BW25113,+ade,7.6767676767676765,0.9577565375304748
BW25113,+ade,7.878787878787879,1.080696200645835
BW25113,+ade,8.080808080808081,1.125120712227913
BW25113,+ade,8.282828282828282,1.1848008645615158
BW25113,+ade,8.484848484848484,1.1540239908705612
BW25113,+ade,8.686868686868687,1.2026559744824126
BW25113,+ade,8.88888888888889,1.2322525509897457
BW25113,+ade,9.09090909090909,1.2758404347760943
BW25113,+ade,9.292929292929292,1.3138666907937095
BW25113,+ade,9.494949494949495,1.3744553264156874
BW25113,+ade,9.696969696969697,1.4070703886943325
BW25113,+ade,9.8989898989899,1.4738768452127202
BW25113,+ade,10.1010101010101,1.451561987308018
BW25113,+ade,10.303030303030303,1.5105185603174736
BW25113,+ade,10.505050505050505,1.5085661771278869
BW25113,+ade,10.707070707070708,1.5939093465961875
BW25113,+ade,10.909090909090908,1.522964875576649
BW25113,+ade,11.11111111111111,1.584102535856163
BW25113,+ade,11.313131313131313,1.6234020675579108
BW25113,+ade,11.515151515151516,1.5576664729989969
BW25113,+ade,11.717171717171716,1.6511624417910777
BW25113,+ade,11.919191919191919,1.726987699413607
BW25113,+ade,12.121212121212121,1.7561261934993095
BW25113,+ade,12.323232323232324,1.6723745657732407
BW25113,+ade,12.525252525252524,1.624195764455284
BW25113,+ade,12.727272727272727,1.8276791984635166
BW25113,+ade,12.929292929292929,1.7001779167269822
BW25113,+ade,13.131313131313131,1.7196434600000254
BW25113,+ade,13.333333333333334,1.7980350573470536
BW25113,+ade,13.535353535353535,1.6802761547226444
BW25113,+ade,13.737373737373737,1.7750874681131215
BW25113,+ade,13.93939393939394,1.6438679646579153
BW25113,+ade,14.141414141414142,1.7261241693492395
BW25113,+ade,14.343434343434343,1.705688478616271
BW25113,+ade,14.545454545454545,1.6913480115658555
BW25113,+ade,14.747474747474747,1.8346803028909382
BW25113,+ade,14.94949494949495,1.733426963779947
BW25113,+ade,15.15151515151515,1.7840765727904397
BW25113,+ade,15.353535353535353,1.8143273088599756
BW25113,+ade,15.555555555555555,1.7352819932970198
BW25113,+ade,15.757575757575758,1.7610681199776526
BW25113,+ade,15.959595959595958,1.7931238987642373
BW25113,+ade,16.161616161616163,1.8129264917711754
BW25113,+ade,16.363636363636363,1.7481824095294136
BW25113,+ade,16.565656565656564,1.792740632792605
BW25113,+ade,16.767676767676768,1.7805894117961032
BW25113,+ade,16.96969696969697,1.8040905282658153
BW25113,+ade,17.171717171717173,1.769298060381746
BW25113,+ade,17.373737373737374,1.7832229053661532
BW25113,+ade,17.575757575757574,1.8416723416416403
BW25113,+ade,17.77777777777778,1.8007629025476843
BW25113,+ade,17.97979797979798,1.7857755774560782
BW25113,+ade,18.18181818181818,1.7652608919506054
BW25113,+ade,18.383838383838384,1.8404968887742985
BW25113,+ade,18.585858585858585,1.7841228363259023
BW25113,+ade,18.78787878787879,1.7295929309179674
BW25113,+ade,18.98989898989899,1.8109701767788011
BW25113,+ade,19.19191919191919,1.7447986565487197
BW25113,+ade,19.393939393939394,1.8165576611806744
BW25113,+ade,19.595959595959595,1.8316850376617098
BW25113,+ade,19.7979797979798,1.7930691301254067
BW25113,+ade,20.0,1.8294287990083757
BW25113,-ade,0.0,0.029878933016467338
BW25113,-ade,0.20202020202020202,-0.05730172732513343
BW25113,-ade,0.40404040404040403,0.09625766049095294
BW25113,-ade,0.6060606060606061,-0.017052293720249675
BW25113,-ade,0.8080808080808081,-0.010147785961693037
BW25113,-ade,1.0101010101010102,0.12803411509112061
BW25113,-ade,1.2121212121212122,0.004306747203677408
BW25113,-ade,1.4141414141414141,0.05826724040421904
BW25113,-ade,1.6161616161616161,0.13676036995371238
BW25113,-ade,1.8181818181818181,0.0760568307075819
BW25113,-ade,2.0202020202020203,0.08284857091408256
BW25113,-ade,2.2222222222222223,0.13795091129227616
BW25113,-ade,2.4242424242424243,0.10008312193563991
BW25113,-ade,2.6262626262626263,0.04916262572973127
BW25113,-ade,2.8282828282828283,0.1447832009621093
BW25113,-ade,3.0303030303030303,0.07565508225995723
BW25113,-ade,3.2323232323232323,0.1325228698049368
BW25113,-ade,3.4343434343434343,0.10564692191933256
BW25113,-ade,3.6363636363636362,0.24481575767126978
BW25113,-ade,3.8383838383838382,0.15013623848731875
BW25113,-ade,4.040404040404041,0.1654633763142875
BW25113,-ade,4.242424242424242,0.21289281918588732
BW25113,-ade,4.444444444444445,0.19768634736415872
BW25113,-ade,4.646464646464646,0.1891662968172302
BW25113,-ade,4.848484848484849,0.14897193242422196
BW25113,-ade,5.05050505050505,0.11069567076552493
BW25113,-ade,5.252525252525253,0.16116905584604305
BW25113,-ade,5.454545454545454,0.19925973451770013
BW25113,-ade,5.656565656565657,0.19343825000204645
BW25113,-ade,5.858585858585858,0.248518503985119
BW25113,-ade,6.0606060606060606,0.17124109137856536
BW25113,-ade,6.262626262626262,0.18009508895273157
BW25113,-ade,6.4646464646464645,0.20192328804671686
BW25113,-ade,6.666666666666667,0.1548184425059229
BW25113,-ade,6.8686868686868685,0.2098081902770817
BW25113,-ade,7.070707070707071,0.25985803493540444
BW25113,-ade,7.2727272727272725,0.19420358542602034
BW25113,-ade,7.474747474747475,0.13225740424414492
BW25113,-ade,7.6767676767676765,0.21867147815372506
BW25113,-ade,7.878787878787879,0.20525682213128882
BW25113,-ade,8.080808080808081,0.18942826477060173
BW25113,-ade,8.282828282828282,0.2698913509017905
BW25113,-ade,8.484848484848484,0.16674519414500164
BW25113,-ade,8.686868686868687,0.16263838834806155
BW25113,-ade,8.88888888888889,0.2239637050831687
BW25113,-ade,9.09090909090909,0.2604614322142029
BW25113,-ade,9.292929292929292,0.23441910419056475
BW25113,-ade,9.494949494949495,0.17402412688428415
BW25113,-ade,9.696969696969697,0.16341951014297126
BW25113,-ade,9.8989898989899,0.15516245600727863
BW25113,-ade,10.1010101010101,0.1561008074324571
BW25113,-ade,10.303030303030303,0.14846047957988992
BW25113,-ade,10.505050505050505,0.17800736278983081
BW25113,-ade,10.707070707070708,0.1359590613553097
BW25113,-ade,10.909090909090908,0.08328750252265192
BW25113,-ade,11.11111111111111,0.1315444404100794
BW25113,-ade,11.313131313131313,0.1602370919278582
BW25113,-ade,11.515151515151516,0.1624692932605193
BW25113,-ade,11.717171717171716,0.14878714648964522
BW25113,-ade,11.919191919191919,0.17247389848464545
BW25113,-ade,12.121212121212121,0.225401335824463
BW25113,-ade,12.323232323232324,0.14215029403085688
BW25113,-ade,12.525252525252524,0.195922432560967
BW25113,-ade,12.727272727272727,0.1588838798536311
BW25113,-ade,12.929292929292929,0.17303984996494134
BW25113,-ade,13.131313131313131,0.17196277007330169
BW25113,-ade,13.333333333333334,0.13468266054781677
BW25113,-ade,13.535353535353535,0.2311593854484132
BW25113,-ade,13.737373737373737,0.16963759444401189
BW25113,-ade,13.93939393939394,0.026082100259661428
BW25113,-ade,14.141414141414142,0.2512981891945095
BW25113,-ade,14.343434343434343,0.140516437967577
BW25113,-ade,14.545454545454545,0.25618538836579635
BW25113,-ade,14.747474747474747,0.2849216105906196
BW25113,-ade,14.94949494949495,0.12710014506843625
BW25113,-ade,15.15151515151515,0.19780077206441002
BW25113,-ade,15.353535353535353,0.2400608786586387
BW25113,-ade,15.555555555555555,0.20429029199696935
BW25113,-ade,15.757575757575758,0.2117057128120519
BW25113,-ade,15.959595959595958,0.18322948782837245
BW25113,-ade,16.161616161616163,0.17674912307999813
BW25113,-ade,16.363636363636363,0.17660625454114098
BW25113,-ade,16.565656565656564,0.18005809713996715
BW25113,-ade,16.767676767676768,0.2379745805699522
BW25113,-ade,16.96969696969697,0.15320963067193452
BW25113,-ade,17.171717171717173,0.14181162937811886
BW25113,-ade,17.373737373737374,0.22333425463906129
BW25113,-ade,17.575757575757574,0.21218574647103736
BW25113,-ade,17.77777777777778,0.14143501438770717
BW25113,-ade,17.97979797979798,0.1671045424403983
BW25113,-ade,18.18181818181818,0.1996191819585973
BW25113,-ade,18.383838383838384,0.17550225892020732
BW25113,-ade,18.585858585858585,0.1972486427239235
BW25113,-ade,18.78787878787879,0.23183427025630715
BW25113,-ade,18.98989898989899,0.21105557636382072
BW25113,-ade,19.19191919191919,0.20558656952019527
BW25113,-ade,19.393939393939394,0.2761915526087001
BW25113,-ade,19.595959595959595,0.20452067410768085
BW25113,-ade,19.7979797979798,0.1507512538404339
BW25113,-ade,20.0,0.23412615019562
BW25113,+his,0.0,-0.00868149167873522
BW25113,+his,0.20202020202020202,0.03175340972881095
BW25113,+his,0.40404040404040403,0.098660755094824
BW25113,+his,0.6060606060606061,0.015625402046150212
BW25113,+his,0.8080808080808081,0.1427433222998885
BW25113,+his,1.0101010101010102,0.1399413621655855
BW25113,+his,1.2121212121212122,0.1467483712534055
BW25113,+his,1.4141414141414141,0.09755161930036851
BW25113,+his,1.6161616161616161,0.1207550019039434
BW25113,+his,1.8181818181818181,0.040172694904221415
BW25113,+his,2.0202020202020203,0.1528903418457698
BW25113,+his,2.2222222222222223,0.2334816427532711
BW25113,+his,2.4242424242424243,0.11344586268235407
BW25113,+his,2.6262626262626263,0.1482460930986689
BW25113,+his,2.8282828282828283,0.18415786189514352
BW25113,+his,3.0303030303030303,0.18395430701468077
BW25113,+his,3.2323232323232323,0.33718260971378283
BW25113,+his,3.4343434343434343,0.24211637790353752
BW25113,+his,3.6363636363636362,0.2626651385404775
BW25113,+his,3.8383838383838382,0.2966056844555434
BW25113,+his,4.040404040404041,0.391693948186815
BW25113,+his,4.242424242424242,0.3960557194642108
BW25113,+his,4.444444444444445,0.411037553120286
BW25113,+his,4.646464646464646,0.39822153008846456
BW25113,+his,4.848484848484849,0.5112915395170101
BW25113,+his,5.05050505050505,0.5051778269776037
BW25113,+his,5.252525252525253,0.613069942705548
BW25113,+his,5.454545454545454,0.5451003575791202
BW25113,+his,5.656565656565657,0.6286629354374307
BW25113,+his,5.858585858585858,0.597278408250087
BW25113,+his,6.0606060606060606,0.6845206304757171
BW25113,+his,6.262626262626262,0.7578867332783727
BW25113,+his,6.4646464646464645,0.7404528880129375
BW25113,+his,6.666666666666667,0.7423880468129791
BW25113,+his,6.8686868686868685,0.8031090193237248
BW25113,+his,7.070707070707071,0.8130038042466119
BW25113,+his,7.2727272727272725,0.9165256255154411
BW25113,+his,7.474747474747475,0.9581529368500924
BW25113,+his,7.6767676767676765,1.0022785157028804
BW25113,+his,7.878787878787879,0.9842420501627804
BW25113,+his,8.080808080808081,1.0578187718841936
BW25113,+his,8.282828282828282,1.1125183759771733
BW25113,+his,8.484848484848484,1.0709896349661443
BW25113,+his,8.686868686868687,1.1307031775626741
BW25113,+his,8.88888888888889,1.094134524082623
BW25113,+his,9.09090909090909,1.242613079342277
BW25113,+his,9.292929292929292,1.1766591969565827
BW25113,+his,9.494949494949495,1.2953917188082968
BW25113,+his,9.696969696969697,1.2282328055304117
BW25113,+his,9.8989898989899,1.3230722088056752
BW25113,+his,10.1010101010101,1.3222993662271991
BW25113,+his,10.303030303030303,1.3599158473956372
BW25113,+his,10.505050505050505,1.4424978624491551
BW25113,+his,10.707070707070708,1.326560525531891
BW25113,+his,10.909090909090908,1.4339076814659004
BW25113,+his,11.11111111111111,1.395707017997338
BW25113,+his,11.313131313131313,1.4154756803326738
BW25113,+his,11.515151515151516,1.4401638326994823
BW25113,+his,11.717171717171716,1.443135741347741
BW25113,+his,11.919191919191919,1.4855992244258196
BW25113,+his,12.121212121212121,1.4435180238225547
BW25113,+his,12.323232323232324,1.5522764435425054
BW25113,+his,12.525252525252524,1.5579701790722784
BW25113,+his,12.727272727272727,1.5053816175598642
BW25113,+his,12.929292929292929,1.4316979309014541
BW25113,+his,13.131313131313131,1.509504558126947
BW25113,+his,13.333333333333334,1.4822896822232805
BW25113,+his,13.535353535353535,1.5571316321885027
BW25113,+his,13.737373737373737,1.5839855679409816
BW25113,+his,13.93939393939394,1.597236843026843
BW25113,+his,14.141414141414142,1.5961599586600639
BW25113,+his,14.343434343434343,1.6394718909669637
BW25113,+his,14.545454545454545,1.7042592834270907
BW25113,+his,14.747474747474747,1.4648501700823804
BW25113,+his,14.94949494949495,1.6025979019921448
BW25113,+his,15.15151515151515,1.5728335729780147
BW25113,+his,15.353535353535353,1.4916274283073547
BW25113,+his,15.555555555555555,1.7097209620295923
BW25113,+his,15.757575757575758,1.6391382679473867
BW25113,+his,15.959595959595958,1.5737376245590826
BW25113,+his,16.161616161616163,1.5690716619526146
BW25113,+his,16.363636363636363,1.608136473190577
BW25113,+his,16.565656565656564,1.5637444988622233
BW25113,+his,16.767676767676768,1.5747551105912796
BW25113,+his,16.96969696969697,1.6389382860790556
BW25113,+his,17.171717171717173,1.6607570171987514
BW25113,+his,17.373737373737374,1.541352171576329
BW25113,+his,17.575757575757574,1.6857251548488659
BW25113,+his,17.77777777777778,1.6060620248540416
BW25113,+his,17.97979797979798,1.5168796497885304
BW25113,+his,18.18181818181818,1.6229259961930778
BW25113,+his,18.383838383838384,1.5964700069099542
BW25113,+his,18.585858585858585,1.5943948510269745
BW25113,+his,18.78787878787879,1.6690649426210546
BW25113,+his,18.98989898989899,1.5960158812921212
BW25113,+his,19.19191919191919,1.6361584150221147
BW25113,+his,19.393939393939394,1.6313428771922396
BW25113,+his,19.595959595959595,1.597393931091131
BW25113,+his,19.7979797979798,1.5360926299837945
BW25113,+his,20.0,1.5679248798285086
BW25113,-his,0.0,0.08825367344009243
BW25113,-his,0.20202020202020202,0.07737916719817976
BW25113,-his,0.40404040404040403,0.10431172097873709
BW25113,-his,0.6060606060606061,-0.0386820087421868
BW25113,-his,0.8080808080808081,0.1340282055152982
BW25113,-his,1.0101010101010102,0.024102875735986636
BW25113,-his,1.2121212121212122,0.1291633068900493
BW25113,-his,1.4141414141414141,0.11663395632243613
BW25113,-his,1.6161616161616161,0.15118882111230597
BW25113,-his,1.8181818181818181,-0.05054587570070826
BW25113,-his,2.0202020202020203,0.0773350870241958
BW25113,-his,2.2222222222222223,0.1516935498714889
BW25113,-his,2.4242424242424243,0.09925869485557078
BW25113,-his,2.6262626262626263,0.07402584291417491
BW25113,-his,2.8282828282828283,0.12731171495922575
BW25113,-his,3.0303030303030303,0.1433699065736684
BW25113,-his,3.2323232323232323,0.08100666040284422
BW25113,-his,3.4343434343434343,0.12817869074068897
BW25113,-his,3.6363636363636362,0.2334996924603212
BW25113,-his,3.8383838383838382,0.17383325155666374
BW25113,-his,4.040404040404041,0.1167504214221606
BW25113,-his,4.242424242424242,0.27646652081790446
BW25113,-his,4.444444444444445,0.19851032750314496
BW25113,-his,4.646464646464646,0.14956535387667383
BW25113,-his,4.848484848484849,0.15214317716127246
BW25113,-his,5.05050505050505,0.3200424676660166
BW25113,-his,5.252525252525253,0.2678583020811906
BW25113,-his,5.454545454545454,0.21231189123682795
BW25113,-his,5.656565656565657,0.2709231502168336
BW25113,-his,5.858585858585858,0.169969350794328
BW25113,-his,6.0606060606060606,0.1581059773389777
BW25113,-his,6.262626262626262,0.25802539681306447
BW25113,-his,6.4646464646464645,0.1913703576869455
BW25113,-his,6.666666666666667,0.2855294826683707
BW25113,-his,6.8686868686868685,0.30402978189227314
BW25113,-his,7.070707070707071,0.2657033681793118
BW25113,-his,7.2727272727272725,0.1776813432743612
BW25113,-his,7.474747474747475,0.23663358647223534
BW25113,-his,7.6767676767676765,0.32651660060927895
BW25113,-his,7.878787878787879,0.2939344074527963
BW25113,-his,8.080808080808081,0.18187396865795852
BW25113,-his,8.282828282828282,0.31696373232284414
BW25113,-his,8.484848484848484,0.36936671454141184
BW25113,-his,8.686868686868687,0.2485528877484707
BW25113,-his,8.88888888888889,0.3126895805319525
BW25113,-his,9.09090909090909,0.28107874409374933
BW25113,-his,9.292929292929292,0.2895057949826863
BW25113,-his,9.494949494949495,0.24152562349372897
BW25113,-his,9.696969696969697,0.27033904676395726
BW25113,-his,9.8989898989899,0.25217229187947376
BW25113,-his,10.1010101010101,0.304851662323508
BW25113,-his,10.303030303030303,0.28340305423993184
BW25113,-his,10.505050505050505,0.3279142191706961
BW25113,-his,10.707070707070708,0.27608924411214886
BW25113,-his,10.909090909090908,0.3618724997712085
BW25113,-his,11.11111111111111,0.38309903994657013
BW25113,-his,11.313131313131313,0.28105993115691763
BW25113,-his,11.515151515151516,0.267896060765393
BW25113,-his,11.717171717171716,0.21698362359154444
BW25113,-his,11.919191919191919,0.27275928266062033
BW25113,-his,12.121212121212121,0.3972534257278968
BW25113,-his,12.323232323232324,0.33032108718707726
BW25113,-his,12.525252525252524,0.3441257138127625
BW25113,-his,12.727272727272727,0.23986031157605806
BW25113,-his,12.929292929292929,0.3237392313523425
BW25113,-his,13.131313131313131,0.2871693565171807
BW25113,-his,13.333333333333334,0.2666625195282584
BW25113,-his,13.535353535353535,0.2700068217861432
BW25113,-his,13.737373737373737,0.33010950541305367
BW25113,-his,13.93939393939394,0.223712986794114
BW25113,-his,14.141414141414142,0.2943796414276183
BW25113,-his,14.343434343434343,0.3205552465416439
BW25113,-his,14.545454545454545,0.35349248314115256
BW25113,-his,14.747474747474747,0.3166332930449683
BW25113,-his,14.94949494949495,0.2859627583996945
BW25113,-his,15.15151515151515,0.2681618986288462
BW25113,-his,15.353535353535353,0.29326802018458425
BW25113,-his,15.555555555555555,0.3159425877749794
BW25113,-his,15.757575757575758,0.39318882739616556
BW25113,-his,15.959595959595958,0.31716097178397873
BW25113,-his,16.161616161616163,0.32240625492414854
BW25113,-his,16.363636363636363,0.33928254440313
BW25113,-his,16.565656565656564,0.3792460736109629
BW25113,-his,16.767676767676768,0.26956455580117816
BW25113,-his,16.96969696969697,0.3593100088672434
BW25113,-his,17.171717171717173,0.2765590869428451
BW25113,-his,17.373737373737374,0.29367408256369676
BW25113,-his,17.575757575757574,0.26923756452682335
BW25113,-his,17.77777777777778,0.30168823561693614
BW25113,-his,17.97979797979798,0.283499973099289
BW25113,-his,18.18181818181818,0.26081716891918705
BW25113,-his,18.383838383838384,0.31073417393491665
BW25113,-his,18.585858585858585,0.4563805103950539
BW25113,-his,18.78787878787879,0.2801339361858651
BW25113,-his,18.98989898989899,0.35932830562351425
BW25113,-his,19.19191919191919,0.30634316966917524
BW25113,-his,19.393939393939394,0.36257677132547844
BW25113,-his,19.595959595959595,0.2906678541464265
BW25113,-his,19.7979797979798,0.23963558836607796
BW25113,-his,20.0,0.29027262436791007
BW25113,+met,0.0,0.023301974073052532
BW25113,+met,0.20202020202020202,0.029829032214878207
BW25113,+met,0.40404040404040403,0.10163066769013412
BW25113,+met,0.6060606060606061,0.12896213901940112
BW25113,+met,0.8080808080808081,0.13263505163448636
BW25113,+met,1.0101010101010102,0.13389054586656607
BW25113,+met,1.2121212121212122,0.127399525045765
BW25113,+met,1.4141414141414141,0.04602979118439738
BW25113,+met,1.6161616161616161,0.1331099109542493
BW25113,+met,1.8181818181818181,0.09490461576063647
BW25113,+met,2.0202020202020203,0.13611321868862483
BW25113,+met,2.2222222222222223,0.28346522860862466
BW25113,+met,2.4242424242424243,0.13431920674031156
BW25113,+met,2.6262626262626263,0.26815115179329474
BW25113,+met,2.8282828282828283,0.1911592364355639
BW25113,+met,3.0303030303030303,0.24821542041774955
BW25113,+met,3.2323232323232323,0.2170260305047618
BW25113,+met,3.4343434343434343,0.311620910383612
BW25113,+met,3.6363636363636362,0.25609794671128605
BW25113,+met,3.8383838383838382,0.37183734829480636
BW25113,+met,4.040404040404041,0.2728344855506695
BW25113,+met,4.242424242424242,0.39449441392116413
BW25113,+met,4.444444444444445,0.3823896278904911
BW25113,+met,4.646464646464646,0.4673924900119326
BW25113,+met,4.848484848484849,0.3887935407691878
BW25113,+met,5.05050505050505,0.5547153341062973
BW25113,+met,5.252525252525253,0.4811185211569596
BW25113,+met,5.454545454545454,0.47847669351159383
BW25113,+met,5.656565656565657,0.5922728739708862
BW25113,+met,5.858585858585858,0.5929250908024997
BW25113,+met,6.0606060606060606,0.6438263796249832
BW25113,+met,6.262626262626262,0.7011382533312709
BW25113,+met,6.4646464646464645,0.7468518193634434
BW25113,+met,6.666666666666667,0.7651076689780255
BW25113,+met,6.8686868686868685,0.7977821173154428
BW25113,+met,7.070707070707071,0.9337533860966563
BW25113,+met,7.2727272727272725,0.9375428281059991
BW25113,+met,7.474747474747475,0.929099771672197
BW25113,+met,7.6767676767676765,1.025275601534525
BW25113,+met,7.878787878787879,0.9732568957659906
BW25113,+met,8.080808080808081,1.0844855180740984
BW25113,+met,8.282828282828282,1.111066892457744
BW25113,+met,8.484848484848484,1.089331114032562
BW25113,+met,8.686868686868687,1.2352618827252873
BW25113,+met,8.88888888888889,1.2059125380290934
BW25113,+met,9.09090909090909,1.2842825218031098
BW25113,+met,9.292929292929292,1.3400588143287469
